"lifetime" "gender" "smoker"
"1794" 93.061012490673 "Female" "Non-smoker"
"1795" 97.0723747045281 "Female" "Non-smoker"
"1796" 95.0907318880829 "Female" "Non-smoker"
"1797" 89.4433398254201 "Female" "Non-smoker"
"1798" 93.3403874323 "Female" "Non-smoker"
"1799" 99.0460115130109 "Female" "Non-smoker"
"1800" 95.1815365277173 "Female" "Non-smoker"
"1801" 97.6697021224412 "Female" "Non-smoker"
"1802" 87.298695995246 "Female" "Non-smoker"
"1803" 95.0070009211187 "Female" "Non-smoker"
"1804" 94.521326262148 "Female" "Non-smoker"
"1805" 97.3855745439932 "Female" "Non-smoker"
"1806" 90.6505642353088 "Female" "Non-smoker"
"1807" 95.8559546368967 "Female" "Non-smoker"
"1808" 95.5277199440582 "Female" "Non-smoker"
"1809" 93.1694942759498 "Female" "Non-smoker"
"1810" 95.2762810517814 "Female" "Non-smoker"
"1811" 96.8335041028739 "Female" "Non-smoker"
"1812" 95.5092864367964 "Female" "Non-smoker"
"1813" 94.6885054038933 "Female" "Non-smoker"
"1814" 94.2410107564429 "Female" "Non-smoker"
"1815" 94.4920353309927 "Female" "Non-smoker"
"1816" 93.4740034489292 "Female" "Non-smoker"
"1817" 97.8718954824776 "Female" "Non-smoker"
"1818" 91.1016095948763 "Female" "Non-smoker"
"1819" 91.7934197636569 "Female" "Non-smoker"
"1820" 94.3110775755218 "Female" "Non-smoker"
"1821" 96.6747934665986 "Female" "Non-smoker"
"1822" 95.5151642760299 "Female" "Non-smoker"
"1823" 93.8938898421006 "Female" "Non-smoker"
"1824" 95.6931209198416 "Female" "Non-smoker"
"1825" 96.5745866470777 "Female" "Non-smoker"
"1826" 100.737717100568 "Female" "Non-smoker"
"1827" 94.3715003323951 "Female" "Non-smoker"
"1828" 100.265023658384 "Female" "Non-smoker"
"1829" 97.2400377565287 "Female" "Non-smoker"
"1830" 95.2221565049349 "Female" "Non-smoker"
"1831" 97.8474503015713 "Female" "Non-smoker"
"1832" 94.4981909227866 "Female" "Non-smoker"
"1833" 93.8553550867166 "Female" "Non-smoker"
"1834" 92.0931110133718 "Female" "Non-smoker"
"1835" 94.6197604921315 "Female" "Non-smoker"
"1836" 87.7568750970122 "Female" "Non-smoker"
"1837" 96.3828732276152 "Female" "Non-smoker"
"1838" 94.5536558759033 "Female" "Non-smoker"
"1839" 98.24659951249 "Female" "Non-smoker"
"1840" 94.1080965325506 "Female" "Non-smoker"
"1841" 95.5389008303224 "Female" "Non-smoker"
"1842" 91.7014417558053 "Female" "Non-smoker"
"1843" 95.8794077583582 "Female" "Non-smoker"
"1844" 94.3759357385209 "Female" "Non-smoker"
"1845" 96.4463206381721 "Female" "Non-smoker"
"1846" 96.7915513528115 "Female" "Non-smoker"
"1847" 93.6791268225147 "Female" "Non-smoker"
"1848" 95.7298550141454 "Female" "Non-smoker"
"1849" 94.1098794942874 "Female" "Non-smoker"
"1850" 97.3354357757132 "Female" "Non-smoker"
"1851" 96.6452454431008 "Female" "Non-smoker"
"1852" 101.323332872738 "Female" "Non-smoker"
"1853" 91.3004572918731 "Female" "Non-smoker"
"1854" 92.488436839313 "Female" "Non-smoker"
"1855" 95.5712743288161 "Female" "Non-smoker"
"1856" 98.1560622944514 "Female" "Non-smoker"
"1857" 92.7358745548677 "Female" "Non-smoker"
"1858" 96.953474141737 "Female" "Non-smoker"
"1859" 92.8085240201647 "Female" "Non-smoker"
"1860" 94.417856759965 "Female" "Non-smoker"
"1861" 92.968636694833 "Female" "Non-smoker"
"1862" 93.7434299610256 "Female" "Non-smoker"
"1863" 94.4161209303198 "Female" "Non-smoker"
"1864" 95.7657713829761 "Female" "Non-smoker"
"1865" 96.3534349350611 "Female" "Non-smoker"
"1866" 94.4588770815715 "Female" "Non-smoker"
"1867" 93.1142375395607 "Female" "Non-smoker"
"1868" 93.836081168684 "Female" "Non-smoker"
"1869" 95.8750292327109 "Female" "Non-smoker"
"1870" 96.1409630702337 "Female" "Non-smoker"
"1871" 92.4234018156603 "Female" "Non-smoker"
"1872" 95.1745774607147 "Female" "Non-smoker"
"1873" 96.0317938872616 "Female" "Non-smoker"
"1874" 96.1061906167471 "Female" "Non-smoker"
"1875" 90.7398555796707 "Female" "Non-smoker"
"1876" 95.8922149219574 "Female" "Non-smoker"
"1877" 88.6297763235055 "Female" "Non-smoker"
"1878" 92.5454095172348 "Female" "Non-smoker"
"1879" 91.4369703320019 "Female" "Non-smoker"
"1880" 88.3564472881331 "Female" "Non-smoker"
"1881" 94.4824725272283 "Female" "Non-smoker"
"1882" 95.4292337427376 "Female" "Non-smoker"
"1883" 96.5781662463462 "Female" "Non-smoker"
"1884" 90.8203755188822 "Female" "Non-smoker"
"1885" 102.744302343731 "Female" "Non-smoker"
"1886" 98.417759903548 "Female" "Non-smoker"
"1887" 95.7151244074384 "Female" "Non-smoker"
"1888" 94.258183683707 "Female" "Non-smoker"
"1889" 98.4523905371575 "Female" "Non-smoker"
"1890" 94.8270044790689 "Female" "Non-smoker"
"1891" 97.6179208916285 "Female" "Non-smoker"
"1892" 95.1422696152388 "Female" "Non-smoker"
"1893" 99.1290883887799 "Female" "Non-smoker"
"1894" 93.378895859795 "Female" "Non-smoker"
"1895" 95.4305799566337 "Female" "Non-smoker"
"1896" 94.1917141938965 "Female" "Non-smoker"
"1897" 90.6015236567358 "Female" "Non-smoker"
"1898" 94.768158278422 "Female" "Non-smoker"
"1899" 93.8229305372331 "Female" "Non-smoker"
"1900" 95.5175061669227 "Female" "Non-smoker"
"1901" 92.6528467197965 "Female" "Non-smoker"
"1902" 94.2988887305007 "Female" "Non-smoker"
"1903" 92.2928216986352 "Female" "Non-smoker"
"1904" 91.1938168658866 "Female" "Non-smoker"
"1905" 92.2634922273473 "Female" "Non-smoker"
"1906" 94.5715442050194 "Female" "Non-smoker"
"1907" 98.1201602669362 "Female" "Non-smoker"
"1908" 93.2949880704749 "Female" "Non-smoker"
"1909" 98.4038254555655 "Female" "Non-smoker"
"1910" 97.4275140428394 "Female" "Non-smoker"
"1911" 89.2374802138617 "Female" "Non-smoker"
"1912" 94.8782845078639 "Female" "Non-smoker"
"1913" 90.1246416395577 "Female" "Non-smoker"
"1914" 94.8304319666752 "Female" "Non-smoker"
"1915" 93.7804373655916 "Female" "Non-smoker"
"1916" 99.1208705558159 "Female" "Non-smoker"
"1917" 96.1716676300399 "Female" "Non-smoker"
"1918" 90.9583446538764 "Female" "Non-smoker"
"1919" 92.6619135414492 "Female" "Non-smoker"
"1920" 101.758934806759 "Female" "Non-smoker"
"1921" 96.3055822773391 "Female" "Non-smoker"
"1922" 97.7198593873118 "Female" "Non-smoker"
"1923" 97.8803570894386 "Female" "Non-smoker"
"1924" 94.1160858545326 "Female" "Non-smoker"
"1925" 93.9644644063287 "Female" "Non-smoker"
"1926" 100.830448864352 "Female" "Non-smoker"
"1927" 88.9176800915342 "Female" "Non-smoker"
"1928" 98.2107155261556 "Female" "Non-smoker"
"1929" 92.7359516185979 "Female" "Non-smoker"
"1930" 96.4760970545137 "Female" "Non-smoker"
"1931" 96.0761331462504 "Female" "Non-smoker"
"1932" 92.9892589038488 "Female" "Non-smoker"
"1933" 96.4709555641682 "Female" "Non-smoker"
"1934" 94.5036324650498 "Female" "Non-smoker"
"1935" 93.5968025368156 "Female" "Non-smoker"
"1936" 98.58679902781 "Female" "Non-smoker"
"1937" 99.822108035856 "Female" "Non-smoker"
"1938" 87.8795403124917 "Female" "Non-smoker"
"1939" 92.2797686849248 "Female" "Non-smoker"
"1940" 98.3566165376811 "Female" "Non-smoker"
"1941" 94.4731887478715 "Female" "Non-smoker"
"1942" 93.7294704752166 "Female" "Non-smoker"
"1943" 95.0023721749461 "Female" "Non-smoker"
"1944" 93.3969335386042 "Female" "Non-smoker"
"1945" 96.1964266605863 "Female" "Non-smoker"
"1946" 95.262813647896 "Female" "Non-smoker"
"1947" 94.2296299170393 "Female" "Non-smoker"
"1948" 96.5757460548453 "Female" "Non-smoker"
"1949" 94.5258683033687 "Female" "Non-smoker"
"1950" 97.2039762138531 "Female" "Non-smoker"
"1951" 93.3356324271151 "Female" "Non-smoker"
"1952" 92.7965317429723 "Female" "Non-smoker"
"1953" 97.3522659220119 "Female" "Non-smoker"
"1954" 97.0449986228016 "Female" "Non-smoker"
"1955" 94.6405977812099 "Female" "Non-smoker"
"1956" 98.1287561290241 "Female" "Non-smoker"
"1957" 92.0474365237795 "Female" "Non-smoker"
"1958" 93.5194000559229 "Female" "Non-smoker"
"1959" 97.3357697897418 "Female" "Non-smoker"
"1960" 87.2530637423835 "Female" "Non-smoker"
"1961" 92.7360082442557 "Female" "Non-smoker"
"1962" 100.455155559933 "Female" "Non-smoker"
"1963" 92.9581722597997 "Female" "Non-smoker"
"1964" 95.3238645503229 "Female" "Non-smoker"
"1965" 94.1686739637734 "Female" "Non-smoker"
"1966" 91.2753726344746 "Female" "Non-smoker"
"1967" 98.7014612515467 "Female" "Non-smoker"
"1968" 93.5211173634252 "Female" "Non-smoker"
"1969" 98.6676778826494 "Female" "Non-smoker"
"1970" 98.4868830216595 "Female" "Non-smoker"
"1971" 97.9360708614374 "Female" "Non-smoker"
"1972" 89.5313909145123 "Female" "Non-smoker"
"1973" 94.7246097236696 "Female" "Non-smoker"
"1974" 97.9375739814798 "Female" "Non-smoker"
"1975" 97.1170047165181 "Female" "Non-smoker"
"1976" 95.1423726621711 "Female" "Non-smoker"
"1977" 95.5481895195465 "Female" "Non-smoker"
"1978" 97.7428288836937 "Female" "Non-smoker"
"1979" 92.2510949614435 "Female" "Non-smoker"
"1980" 95.8728263526365 "Female" "Non-smoker"
"1981" 92.2435026386068 "Female" "Non-smoker"
"1982" 97.2508848087252 "Female" "Non-smoker"
"1983" 91.4396060610594 "Female" "Non-smoker"
"1984" 95.4297557342895 "Female" "Non-smoker"
"1985" 97.0787881407615 "Female" "Non-smoker"
"1986" 96.7242429315476 "Female" "Non-smoker"
"1987" 95.7576497890342 "Female" "Non-smoker"
"1988" 94.3984059407003 "Female" "Non-smoker"
"1989" 97.3659948520276 "Female" "Non-smoker"
"1990" 88.2724045351005 "Female" "Non-smoker"
"1991" 94.3391816678547 "Female" "Non-smoker"
"1992" 97.5404140356067 "Female" "Non-smoker"
"1993" 100.099582682854 "Female" "Non-smoker"
"1994" 96.111691699028 "Female" "Non-smoker"
"1995" 96.7334237190303 "Female" "Non-smoker"
"1996" 91.8408175354314 "Female" "Non-smoker"
"1997" 92.055219201743 "Female" "Non-smoker"
"1998" 93.1603155770829 "Female" "Non-smoker"
"1999" 92.8009295094591 "Female" "Non-smoker"
"2000" 97.8082957390145 "Female" "Non-smoker"
"2001" 98.4030866589767 "Female" "Non-smoker"
"2002" 97.572716460073 "Female" "Non-smoker"
"2003" 93.2790894603177 "Female" "Non-smoker"
"2004" 99.1339855521846 "Female" "Non-smoker"
"2005" 93.2735680809414 "Female" "Non-smoker"
"2006" 93.2213745909876 "Female" "Non-smoker"
"2007" 90.7291106423306 "Female" "Non-smoker"
"2008" 95.0865224404445 "Female" "Non-smoker"
"2009" 93.9166475897498 "Female" "Non-smoker"
"2010" 96.5233345079355 "Female" "Non-smoker"
"2011" 95.6877359442873 "Female" "Non-smoker"
"2012" 100.097019968452 "Female" "Non-smoker"
"2013" 96.3924876576097 "Female" "Non-smoker"
"2014" 95.3535134826943 "Female" "Non-smoker"
"2015" 91.2311428167126 "Female" "Non-smoker"
"2016" 94.1148406636782 "Female" "Non-smoker"
"2017" 98.1200941355728 "Female" "Non-smoker"
"2018" 95.3746404790514 "Female" "Non-smoker"
"2019" 98.8782273306199 "Female" "Non-smoker"
"2020" 98.0395509543197 "Female" "Non-smoker"
"2021" 95.6026007282069 "Female" "Non-smoker"
"2022" 91.7176052976247 "Female" "Non-smoker"
"2023" 92.4328211502845 "Female" "Non-smoker"
"2024" 95.1334153197063 "Female" "Non-smoker"
"2025" 95.1772441880888 "Female" "Non-smoker"
"2026" 91.6980949685572 "Female" "Non-smoker"
"2027" 95.2291618164736 "Female" "Non-smoker"
"2028" 99.5697143280726 "Female" "Non-smoker"
"2029" 96.0334406136013 "Female" "Non-smoker"
"2030" 92.043502344726 "Female" "Non-smoker"
"2031" 92.0969293258356 "Female" "Non-smoker"
"2032" 91.8060700389735 "Female" "Non-smoker"
"2033" 97.5495016172332 "Female" "Non-smoker"
"2034" 97.6168870331802 "Female" "Non-smoker"
"2035" 96.3951078079525 "Female" "Non-smoker"
"2036" 96.4901852796311 "Female" "Non-smoker"
"2037" 90.2136883966545 "Female" "Non-smoker"
"2038" 93.5276488727704 "Female" "Non-smoker"
"2039" 89.415333978315 "Female" "Non-smoker"
"2040" 96.7386334554461 "Female" "Non-smoker"
"2041" 97.8130627189087 "Female" "Non-smoker"
"2042" 94.0663705605907 "Female" "Non-smoker"
"2043" 94.5088640726067 "Female" "Non-smoker"
"2044" 92.8780792319878 "Female" "Non-smoker"
"2045" 95.1727717388258 "Female" "Non-smoker"
"2046" 96.2498489112284 "Female" "Non-smoker"
"2047" 95.7893736849712 "Female" "Non-smoker"
"2048" 95.2253183435489 "Female" "Non-smoker"
"2049" 90.2313886253997 "Female" "Non-smoker"
"2050" 96.178055461332 "Female" "Non-smoker"
"2051" 98.1650479573107 "Female" "Non-smoker"
"2052" 97.393532598171 "Female" "Non-smoker"
"2053" 90.784029472553 "Female" "Non-smoker"
"2054" 96.1221002232527 "Female" "Non-smoker"
"2055" 93.2492740908731 "Female" "Non-smoker"
"2056" 96.8766252271375 "Female" "Non-smoker"
"2057" 94.8124729826424 "Female" "Non-smoker"
"2058" 93.3097751900061 "Female" "Non-smoker"
"2059" 93.3517238009635 "Female" "Non-smoker"
"2060" 92.6187212710816 "Female" "Non-smoker"
"2061" 101.199991712893 "Female" "Non-smoker"
"2062" 91.2927357128935 "Female" "Non-smoker"
"2063" 96.8952766168807 "Female" "Non-smoker"
"2064" 95.8132250856765 "Female" "Non-smoker"
"2065" 93.4615840716031 "Female" "Non-smoker"
"2066" 92.0840113787588 "Female" "Non-smoker"
"2067" 90.5023331329231 "Female" "Non-smoker"
"2068" 93.7843021223841 "Female" "Non-smoker"
"2069" 85.0025608690031 "Female" "Non-smoker"
"2070" 98.035355674214 "Female" "Non-smoker"
"2071" 93.7916419287658 "Female" "Non-smoker"
"2072" 96.3764454870683 "Female" "Non-smoker"
"2073" 96.6903186401028 "Female" "Non-smoker"
"2074" 96.761618240003 "Female" "Non-smoker"
"2075" 92.6497137547178 "Female" "Non-smoker"
"2076" 90.8764913131171 "Female" "Non-smoker"
"2077" 93.0106932038698 "Female" "Non-smoker"
"2078" 93.5790919950992 "Female" "Non-smoker"
"2079" 91.0357426766734 "Female" "Non-smoker"
"2080" 95.9011585798252 "Female" "Non-smoker"
"2081" 91.0236027160616 "Female" "Non-smoker"
"2082" 94.2705027969142 "Female" "Non-smoker"
"2083" 97.5124759368425 "Female" "Non-smoker"
"2084" 92.883447165694 "Female" "Non-smoker"
"2085" 95.3566809101717 "Female" "Non-smoker"
"2086" 96.248753765957 "Female" "Non-smoker"
"2087" 93.0531268121145 "Female" "Non-smoker"
"2088" 92.064192408793 "Female" "Non-smoker"
"2089" 94.8479119029098 "Female" "Non-smoker"
"2090" 96.0616258089279 "Female" "Non-smoker"
"2091" 91.3963051780378 "Female" "Non-smoker"
"2092" 96.3581543284716 "Female" "Non-smoker"
"2093" 95.8581181297273 "Female" "Non-smoker"
"2094" 89.7771758141441 "Female" "Non-smoker"
"2095" 100.816645857613 "Female" "Non-smoker"
"2096" 94.7332873250121 "Female" "Non-smoker"
"2097" 96.5996410330903 "Female" "Non-smoker"
"2098" 96.3558325631715 "Female" "Non-smoker"
"2099" 94.9725394537635 "Female" "Non-smoker"
"2100" 96.6686031836268 "Female" "Non-smoker"
"2101" 97.5290096974079 "Female" "Non-smoker"
"2102" 99.1319968456946 "Female" "Non-smoker"
"2103" 101.988687774779 "Female" "Non-smoker"
"2104" 97.8579790478992 "Female" "Non-smoker"
"2105" 98.1696593539929 "Female" "Non-smoker"
"2106" 103.387255499735 "Female" "Non-smoker"
"2107" 90.78041168353 "Female" "Non-smoker"
"2108" 92.2486892801648 "Female" "Non-smoker"
"2109" 97.8160720895732 "Female" "Non-smoker"
"2110" 95.396599655459 "Female" "Non-smoker"
"2111" 95.1945684024069 "Female" "Non-smoker"
"2112" 95.078462308353 "Female" "Non-smoker"
"2113" 95.9184605260449 "Female" "Non-smoker"
"2114" 93.8687614616148 "Female" "Non-smoker"
"2115" 93.2106914929596 "Female" "Non-smoker"
"2116" 96.5054161182024 "Female" "Non-smoker"
"2117" 97.8910704026182 "Female" "Non-smoker"
"2118" 101.694783218644 "Female" "Non-smoker"
"2119" 97.1790677926752 "Female" "Non-smoker"
"2120" 97.0226432454414 "Female" "Non-smoker"
"2121" 95.5949626721116 "Female" "Non-smoker"
"2122" 93.5458722710563 "Female" "Non-smoker"
"2123" 97.2826906292343 "Female" "Non-smoker"
"2124" 96.3692658122092 "Female" "Non-smoker"
"2125" 101.042683147315 "Female" "Non-smoker"
"2126" 89.7906278930321 "Female" "Non-smoker"
"2127" 94.0764641839546 "Female" "Non-smoker"
"2128" 96.8718783234121 "Female" "Non-smoker"
"2129" 92.6352367565828 "Female" "Non-smoker"
"2130" 95.1226430641279 "Female" "Non-smoker"
"2131" 93.9872057954676 "Female" "Non-smoker"
"2132" 92.5227962973202 "Female" "Non-smoker"
"2133" 96.0665317921788 "Female" "Non-smoker"
"2134" 95.0212346554669 "Female" "Non-smoker"
"2135" 91.5520101464593 "Female" "Non-smoker"
"2136" 91.5617369545803 "Female" "Non-smoker"
"2137" 94.7837666158874 "Female" "Non-smoker"
"2138" 95.4230427251102 "Female" "Non-smoker"
"2139" 92.7964257792291 "Female" "Non-smoker"
"2140" 93.0765235780094 "Female" "Non-smoker"
"2141" 98.0531854836831 "Female" "Non-smoker"
"2142" 94.1777471989579 "Female" "Non-smoker"
"2143" 93.4521158605408 "Female" "Non-smoker"
"2144" 97.875427929596 "Female" "Non-smoker"
"2145" 91.7991090118186 "Female" "Non-smoker"
"2146" 98.9021524544104 "Female" "Non-smoker"
"2147" 94.0642738013052 "Female" "Non-smoker"
"2148" 90.7260219401089 "Female" "Non-smoker"
"2149" 101.143750298835 "Female" "Non-smoker"
"2150" 90.5602013553356 "Female" "Non-smoker"
"2151" 91.5352692350862 "Female" "Non-smoker"
"2152" 97.236152142242 "Female" "Non-smoker"
"2153" 91.7871686258908 "Female" "Non-smoker"
"2154" 95.0970115324707 "Female" "Non-smoker"
"2155" 92.3079975617047 "Female" "Non-smoker"
"2156" 93.9593390552293 "Female" "Non-smoker"
"2157" 94.3616586457939 "Female" "Non-smoker"
"2158" 97.0844559731479 "Female" "Non-smoker"
"2159" 95.8079360807616 "Female" "Non-smoker"
"2160" 91.7362202472547 "Female" "Non-smoker"
"2161" 94.6579507299742 "Female" "Non-smoker"
"2162" 92.937924594684 "Female" "Non-smoker"
"2163" 97.934327545106 "Female" "Non-smoker"
"2164" 94.3919691488764 "Female" "Non-smoker"
"2165" 97.6891716274917 "Female" "Non-smoker"
"2166" 95.6325134167678 "Female" "Non-smoker"
"2167" 96.8072038382405 "Female" "Non-smoker"
"2168" 99.1645339642894 "Female" "Non-smoker"
"2169" 93.0041548830597 "Female" "Non-smoker"
"2170" 100.10562307679 "Female" "Non-smoker"
"2171" 86.8739577132413 "Female" "Non-smoker"
"2172" 94.6797994168063 "Female" "Non-smoker"
"2173" 97.3538064780151 "Female" "Non-smoker"
"2174" 93.9725131376076 "Female" "Non-smoker"
"2175" 94.7975018274487 "Female" "Non-smoker"
"2176" 95.3567804324244 "Female" "Non-smoker"
"2177" 92.9253841247538 "Female" "Non-smoker"
"2178" 90.7564824031916 "Female" "Non-smoker"
"2179" 93.498782044314 "Female" "Non-smoker"
"2180" 93.9198309206124 "Female" "Non-smoker"
"2181" 90.6931553845913 "Female" "Non-smoker"
"2182" 95.549523740666 "Female" "Non-smoker"
"2183" 93.6503528656561 "Female" "Non-smoker"
"2184" 96.5165518813018 "Female" "Non-smoker"
"2185" 98.9420848226795 "Female" "Non-smoker"
"2186" 94.6371520364951 "Female" "Non-smoker"
"2187" 92.6252962659735 "Female" "Non-smoker"
"2188" 94.9869327614064 "Female" "Non-smoker"
"2189" 94.4976858785001 "Female" "Non-smoker"
"2190" 95.5412153686513 "Female" "Non-smoker"
"2191" 97.4020491803605 "Female" "Non-smoker"
"2192" 101.735004823245 "Female" "Non-smoker"
"2193" 97.61499298277 "Female" "Non-smoker"
"2194" 93.5377166229191 "Female" "Non-smoker"
"2195" 96.5507736061758 "Female" "Non-smoker"
"2196" 90.6309615396352 "Female" "Non-smoker"
"2197" 95.6852107252966 "Female" "Non-smoker"
"2198" 95.398564242553 "Female" "Non-smoker"
"2199" 96.5032307824248 "Female" "Non-smoker"
"2200" 91.0123381237162 "Female" "Non-smoker"
"2201" 100.139239586525 "Female" "Non-smoker"
"2202" 100.493691171218 "Female" "Non-smoker"
"2203" 90.9168117083165 "Female" "Non-smoker"
"2204" 94.9667524853524 "Female" "Non-smoker"
"2205" 101.626364780296 "Female" "Non-smoker"
"2206" 100.593678270721 "Female" "Non-smoker"
"2207" 92.7226515589006 "Female" "Non-smoker"
"2208" 91.6207843739203 "Female" "Non-smoker"
"2209" 97.8957828469393 "Female" "Non-smoker"
"2210" 89.6935325358646 "Female" "Non-smoker"
"2211" 95.9800434529429 "Female" "Non-smoker"
"2212" 100.388123987099 "Female" "Non-smoker"
"2213" 94.0584006377249 "Female" "Non-smoker"
"2214" 95.2019653361201 "Female" "Non-smoker"
"2215" 95.5114347561559 "Female" "Non-smoker"
"2216" 100.52831608211 "Female" "Non-smoker"
"2217" 96.1179525338256 "Female" "Non-smoker"
"2218" 93.7139916762682 "Female" "Non-smoker"
"2219" 98.7734333200472 "Female" "Non-smoker"
"2220" 94.384411836508 "Female" "Non-smoker"
"2221" 97.731073452427 "Female" "Non-smoker"
"2222" 98.9451488803646 "Female" "Non-smoker"
"2223" 92.9463940194838 "Female" "Non-smoker"
"2224" 95.7810476976975 "Female" "Non-smoker"
"2225" 97.1298729820246 "Female" "Non-smoker"
"2226" 97.6572467887986 "Female" "Non-smoker"
"2227" 99.3561744404273 "Female" "Non-smoker"
"2228" 97.9896677396994 "Female" "Non-smoker"
"2229" 96.3057667692306 "Female" "Non-smoker"
"2230" 94.263161299673 "Female" "Non-smoker"
"2231" 100.036880343666 "Female" "Non-smoker"
"2232" 95.0634501359861 "Female" "Non-smoker"
"2233" 96.6221901434587 "Female" "Non-smoker"
"2234" 94.008748038563 "Female" "Non-smoker"
"2235" 89.9660800131935 "Female" "Non-smoker"
"2236" 96.4829914253062 "Female" "Non-smoker"
"2237" 93.904263915583 "Female" "Non-smoker"
"2238" 92.2050137280711 "Female" "Non-smoker"
"2239" 96.9147310255014 "Female" "Non-smoker"
"2240" 97.9027663330813 "Female" "Non-smoker"
"2241" 95.4573038870082 "Female" "Non-smoker"
"2242" 93.1296468555285 "Female" "Non-smoker"
"2243" 96.8943389142324 "Female" "Non-smoker"
"2244" 95.1117182282239 "Female" "Non-smoker"
"2245" 97.3561487456907 "Female" "Non-smoker"
"2246" 96.91536444898 "Female" "Non-smoker"
"2247" 93.407148186723 "Female" "Non-smoker"
"2248" 94.0003306509712 "Female" "Non-smoker"
"2249" 93.0212475485465 "Female" "Non-smoker"
"2250" 95.9046510681658 "Female" "Non-smoker"
"2251" 92.4427571151804 "Female" "Non-smoker"
"2252" 97.6995034164657 "Female" "Non-smoker"
"2253" 89.5989778406168 "Female" "Non-smoker"
"2254" 96.6779703510075 "Female" "Non-smoker"
"2255" 92.6363903967694 "Female" "Non-smoker"
"2256" 97.3511359100096 "Female" "Non-smoker"
"2257" 96.9951491691304 "Female" "Non-smoker"
"2258" 93.7009588833293 "Female" "Non-smoker"
"2259" 94.9038852761221 "Female" "Non-smoker"
"2260" 92.811997975103 "Female" "Non-smoker"
"2261" 94.6920679695834 "Female" "Non-smoker"
"2262" 91.092096559598 "Female" "Non-smoker"
"2263" 97.375933513683 "Female" "Non-smoker"
"2264" 97.06343043988 "Female" "Non-smoker"
"2265" 95.2440261766373 "Female" "Non-smoker"
"2266" 90.6129359136877 "Female" "Non-smoker"
"2267" 97.8466638878304 "Female" "Non-smoker"
"2268" 92.425006729502 "Female" "Non-smoker"
"2269" 99.1475700427197 "Female" "Non-smoker"
"2270" 92.4302882611839 "Female" "Non-smoker"
"2271" 94.0644355391948 "Female" "Non-smoker"
"2272" 94.0509281127961 "Female" "Non-smoker"
"2273" 96.9476145336861 "Female" "Non-smoker"
"2274" 100.484548575865 "Female" "Non-smoker"
"2275" 94.7395787309235 "Female" "Non-smoker"
"2276" 94.4866799116763 "Female" "Non-smoker"
"2277" 92.7983085182374 "Female" "Non-smoker"
"2278" 93.0489294215987 "Female" "Non-smoker"
"2279" 93.3393787870915 "Female" "Non-smoker"
"2280" 94.4711725566979 "Female" "Non-smoker"
"2281" 95.8244685606407 "Female" "Non-smoker"
"2282" 98.8146877102124 "Female" "Non-smoker"
"2283" 94.2859773177045 "Female" "Non-smoker"
"2284" 101.053687766482 "Female" "Non-smoker"
"2285" 94.3393895023268 "Female" "Non-smoker"
"2286" 97.5601699548951 "Female" "Non-smoker"
"2287" 91.0964512588106 "Female" "Non-smoker"
"2288" 95.1423133281522 "Female" "Non-smoker"
"2289" 94.974381659643 "Female" "Non-smoker"
"2290" 89.8471329722189 "Female" "Non-smoker"
"2291" 103.502343950014 "Female" "Non-smoker"
"2292" 95.4517419144648 "Female" "Non-smoker"
"2293" 93.4815336067792 "Female" "Non-smoker"
"2294" 100.346254635454 "Female" "Non-smoker"
"2295" 99.0717232207572 "Female" "Non-smoker"
"2296" 96.6041951212865 "Female" "Non-smoker"
"2297" 96.6410282564088 "Female" "Non-smoker"
"2298" 100.402399617605 "Female" "Non-smoker"
"2299" 94.7028635684968 "Female" "Non-smoker"
"2300" 91.7441342077362 "Female" "Non-smoker"
"2301" 99.8506942454883 "Female" "Non-smoker"
"2302" 89.8426422714005 "Female" "Non-smoker"
"2303" 92.0656931618779 "Female" "Non-smoker"
"2304" 99.4763961802438 "Female" "Non-smoker"
"2305" 95.7620900303836 "Female" "Non-smoker"
"2306" 96.0288075088466 "Female" "Non-smoker"
"2307" 92.6112960687394 "Female" "Non-smoker"
"2308" 94.0850328406746 "Female" "Non-smoker"
"2309" 96.4973507812827 "Female" "Non-smoker"
"2310" 100.315272333073 "Female" "Non-smoker"
"2311" 90.3085408647075 "Female" "Non-smoker"
"2312" 95.6604788571132 "Female" "Non-smoker"
"2313" 94.99465405407 "Female" "Non-smoker"
"2314" 95.1269640629295 "Female" "Non-smoker"
"2315" 95.525920932044 "Female" "Non-smoker"
"2316" 97.2378593998593 "Female" "Non-smoker"
"2317" 92.3232897026208 "Female" "Non-smoker"
"2318" 97.8976548991606 "Female" "Non-smoker"
"2319" 89.7117019620534 "Female" "Non-smoker"
"2320" 95.8124868645351 "Female" "Non-smoker"
"2321" 104.393744821273 "Female" "Non-smoker"
"2322" 96.1832110372104 "Female" "Non-smoker"
"2323" 96.6698721852591 "Female" "Non-smoker"
"2324" 95.9193641729285 "Female" "Non-smoker"
"2325" 95.1686984260952 "Female" "Non-smoker"
"2326" 92.0760583357332 "Female" "Non-smoker"
"2327" 91.9151685540897 "Female" "Non-smoker"
"2328" 95.8529275485478 "Female" "Non-smoker"
"2329" 96.536744152657 "Female" "Non-smoker"
"2330" 89.7903662938087 "Female" "Non-smoker"
"2331" 97.5492027405677 "Female" "Non-smoker"
"2332" 97.5100361702263 "Female" "Non-smoker"
"2333" 91.3930796248571 "Female" "Non-smoker"
"2334" 92.123035632674 "Female" "Non-smoker"
